transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year,month,day,day_of_week,quarter,week_of_year,is_weekend,is_month_start,is_month_end,season
T12893,U144,2021-01-09,expense,others,5959.0,bank_transfer,hyderabad,Train ticket,2021,1,9,5,1,1,1,0,0,Winter
T8786,U019,2023-01-08,expense,food,1673.0,upi,lucknow,Medicine,2023,1,8,6,1,1,1,0,0,Winter
T8704,U118,2021-04-14,expense,food,3418.0,unknown,mumbai,Electricity bill,2021,4,14,2,2,15,0,0,0,Spring
T4647,U062,2021-03-06,expense,others,8875.0,cash,lucknow,,2021,3,6,5,1,9,1,0,0,Spring
T7038,U080,2024-06-23,expense,health,7057.0,cash,KOLKATA,xyz123,2024,6,23,6,2,25,1,0,0,Summer
T0792,U146,2022-01-12,expense,others,5581.0,bank_transfer,BAN,!!!,2022,1,12,2,1,2,0,0,0,Winter
T9033,U017,2024-05-19,expense,food,2373.0,bank_transfer,Kolkata,,2024,5,19,6,2,20,1,0,0,Spring
T6778,U024,2024-08-21,expense,travel,9988.0,card,pune,Shopping,2024,8,21,2,3,34,0,0,0,Summer
T9651,U002,2024-11-18,expense,others,4778.0,card,pune,Doctor consultation,2024,11,18,0,4,47,0,0,0,Fall
T2969,U145,2024-01-11,expense,food,838.0,cash,kolkata,!!!,2024,1,11,3,1,2,0,0,0,Winter
T8731,U023,2023-08-25,expense,food,885.0,cash,Bangalore,,2023,8,25,4,3,34,0,0,0,Summer
T4806,U066,2022-09-13,expense,rent,983.0,unknown,bangalore,Gym membership,2022,9,13,1,3,37,0,0,0,Fall
T6665,U097,2022-07-13,expense,food,8422.0,upi,,Grocery shopping,2022,7,13,2,3,28,0,0,0,Summer
T2168,U079,2024-04-01,expense,others,7181.0,upi,Mumbai,Online course,2024,4,1,0,2,14,0,1,0,Spring
T7768,U140,2023-06-13,expense,others,4324.0,upi,kolkata,,2023,6,13,1,2,24,0,0,0,Summer
T12600,U077,2022-03-05,expense,others,5609.0,upi,MUM,Movie tickets,2022,3,5,5,1,9,1,0,0,Spring
T6144,U127,2023-11-13,expense,travel,4892.0,bank_transfer,Delhi,ATM withdrawal,2023,11,13,0,4,46,0,0,0,Fall
T4420,U052,2024-12-04,expense,others,7493.0,unknown,BAN,Fixed deposit,2024,12,4,2,4,49,0,0,0,Winter
T10377,U013,2024-06-28,expense,utilities,661.0,bank_transfer,,asdfgh,2024,6,28,4,2,26,0,0,0,Summer
T6801,U118,2023-08-14,expense,rent,14532.0,upi,Ahmedabad,Petrol,2023,8,14,0,3,33,0,0,0,Summer
T0985,U147,2021-09-10,expense,food,4099.0,card,HYDERABAD,Shopping,2021,9,10,4,3,36,0,0,0,Fall
T2659,U133,2022-10-19,expense,investment,24380.0,upi,Chennai,!!!,2022,10,19,2,4,42,0,0,0,Fall
T5443,U044,2023-05-28,expense,food,6167.0,cash,hyderabad,Uber ride,2023,5,28,6,2,21,1,0,0,Spring
T8769,U138,2022-05-07,expense,others,117.0,card,JAI,Grocery shopping,2022,5,7,5,2,18,1,0,0,Spring
T12179,U042,2023-04-13,expense,travel,5205.0,bank_transfer,Pune,Shopping,2023,4,13,3,2,15,0,0,0,Spring
T1117,U038,2021-01-10,expense,food,4331.0,card,CHENNAI,Fixed deposit,2021,1,10,6,1,1,1,0,0,Winter
T11771,U057,2022-09-06,expense,utilities,7756.0,bank_transfer,chennai,Petrol,2022,9,6,1,3,36,0,0,0,Fall
T11677,U016,2022-02-27,expense,others,1515.0,bank_transfer,Ahmedabad,,2022,2,27,6,1,8,1,0,0,Winter
T4859,U110,2023-06-08,expense,food,5624.0,bank_transfer,LUCKNOW,,2023,6,8,3,2,23,0,0,0,Summer
T6022,U041,2021-11-01,expense,rent,5282.0,card,Chennai,Shopping,2021,11,1,0,4,44,0,1,0,Fall
T4235,U004,2024-04-22,expense,rent,4983.0,upi,KOLKATA,Grocery shopping,2024,4,22,0,2,17,0,0,0,Spring
T10121,U139,2021-09-12,expense,rent,1558.0,bank_transfer,,Doctor consultation,2021,9,12,6,3,36,1,0,0,Fall
T3110,U118,2024-12-20,expense,food,3335.0,upi,LUC,,2024,12,20,4,4,51,0,0,0,Winter
T11256,U081,2022-11-24,expense,rent,1046.0,bank_transfer,mumbai,Petrol,2022,11,24,3,4,47,0,0,0,Fall
T8403,U116,2021-02-22,expense,others,7996.0,bank_transfer,HYDERABAD,EMI payment,2021,2,22,0,1,8,0,0,0,Winter
T7619,U077,2022-07-04,expense,travel,2747.0,card,delhi,!!!,2022,7,4,0,3,27,0,0,0,Summer
T8110,U090,2021-10-16,expense,others,6009.0,cash,DELHI,Movie tickets,2021,10,16,5,4,41,1,0,0,Fall
T5396,U094,2023-04-11,expense,entertainment,5114.0,card,DEL,Coffee,2023,4,11,1,2,15,0,0,0,Spring
T13893,U145,2021-05-31,expense,others,8098.0,card,Jaipur,Doctor consultation,2021,5,31,0,2,22,0,0,1,Spring
T5698,U085,2022-05-10,expense,food,2142.0,upi,hyderabad,Uber ride,2022,5,10,1,2,19,0,0,0,Spring
T4488,U133,2022-11-03,expense,utilities,2140.0,upi,ahmedabad,,2022,11,3,3,4,44,0,0,0,Fall
T11580,U066,2022-10-21,expense,others,794.0,bank_transfer,,Online course,2022,10,21,4,4,42,0,0,0,Fall
T8056,U143,2023-01-12,expense,entertainment,4205.0,cash,LUCKNOW,Coffee,2023,1,12,3,1,2,0,0,0,Winter
T8885,U078,2024-09-30,expense,investment,27598.0,upi,Mumbai,Shopping,2024,9,30,0,3,40,0,0,1,Fall
T6253,U039,2024-11-08,expense,travel,222.0,upi,kolkata,Lunch,2024,11,8,4,4,45,0,0,0,Fall
T10946,U049,2022-06-29,expense,food,4248.0,upi,Kolkata,,2022,6,29,2,2,26,0,0,0,Summer
T10057,U150,2024-06-04,expense,utilities,4705.0,card,AHM,Monthly rent payment,2024,6,4,1,2,23,0,0,0,Summer
T4724,U071,2023-05-18,expense,rent,9048.0,card,Jaipur,Doctor consultation,2023,5,18,3,2,20,0,0,0,Spring
T4414,U139,2022-10-17,expense,food,9554.0,card,kolkata,Books,2022,10,17,0,4,42,0,0,0,Fall
T8985,U147,2022-02-13,income,income,28546.0,cash,,xyz123,2022,2,13,6,1,6,1,0,0,Winter
T0757,U079,2024-05-13,expense,entertainment,7376.0,bank_transfer,kolkata,Books,2024,5,13,0,2,20,0,0,0,Spring
T3971,U119,2023-12-31,expense,travel,5606.0,card,MUM,,2023,12,31,6,4,52,1,0,1,Winter
T8439,U053,2023-02-22,expense,education,8991.0,bank_transfer,PUNE,,2023,2,22,2,1,8,0,0,0,Winter
T1084,U009,2021-12-18,expense,others,8444.0,card,Kolkata,,2021,12,18,5,4,50,1,0,0,Winter
T13347,U022,2024-11-05,expense,food,1648.0,upi,AHMEDABAD,Books,2024,11,5,1,4,45,0,0,0,Fall
T3209,U143,2021-11-12,expense,food,812.0,card,KOLKATA,,2021,11,12,4,4,45,0,0,0,Fall
T9897,U022,2023-11-25,expense,rent,6391.0,bank_transfer,Mumbai,asdfgh,2023,11,25,5,4,47,1,0,0,Fall
T0866,U148,2021-03-20,expense,education,3151.0,upi,HYD,xyz123,2021,3,20,5,1,11,1,0,0,Spring
T3663,U094,2021-01-02,expense,travel,6657.0,unknown,JAI,,2021,1,2,5,1,53,1,0,0,Winter
T1397,U138,2022-11-10,expense,others,4043.0,bank_transfer,KOL,Doctor consultation,2022,11,10,3,4,45,0,0,0,Fall
T13504,U087,2021-02-24,expense,food,1417.0,upi,pune,Grocery shopping,2021,2,24,2,1,8,0,0,0,Winter
T12148,U050,2023-09-18,expense,food,3178.0,cash,HYDERABAD,Lunch,2023,9,18,0,3,38,0,0,0,Fall
T10419,U129,2023-11-06,expense,others,4990.0,bank_transfer,Chennai,Doctor consultation,2023,11,6,0,4,45,0,0,0,Fall
T1586,U118,2024-09-08,expense,food,4220.0,cash,hyderabad,test,2024,9,8,6,3,36,1,0,0,Fall
T8738,U041,2024-04-22,expense,others,122.0,cash,DELHI,Restaurant dinner,2024,4,22,0,2,17,0,0,0,Spring
T9338,U149,2024-10-05,expense,others,5306.0,card,HYD,Fixed deposit,2024,10,5,5,4,40,1,0,0,Fall
T2410,U107,2022-02-28,expense,others,6506.0,cash,jaipur,Monthly rent payment,2022,2,28,0,1,9,0,0,1,Winter
T13500,U128,2022-03-21,expense,food,3124.0,bank_transfer,ahmedabad,...,2022,3,21,0,1,12,0,0,0,Spring
T2902,U150,2024-01-30,expense,food,1776.0,unknown,Jaipur,EMI payment,2024,1,30,1,1,5,0,0,0,Winter
T6960,U003,2024-10-08,expense,food,6437.0,upi,HYDERABAD,Books,2024,10,8,1,4,41,0,0,0,Fall
T12154,U065,2021-04-07,expense,rent,9188.0,unknown,Chennai,,2021,4,7,2,2,14,0,0,0,Spring
T4571,U059,2024-02-23,expense,others,8870.0,card,Hyderabad,EMI payment,2024,2,23,4,1,8,0,0,0,Winter
T3693,U146,2022-10-12,expense,utilities,1464.0,upi,Delhi,misc,2022,10,12,2,4,41,0,0,0,Fall
T9077,U110,2022-06-25,expense,food,2346.0,bank_transfer,ahmedabad,,2022,6,25,5,2,25,1,0,0,Summer
T13617,U037,2023-12-18,expense,others,5993.0,bank_transfer,bangalore,,2023,12,18,0,4,51,0,0,0,Winter
T4099,U077,2023-05-30,expense,others,2114.0,card,,Coffee,2023,5,30,1,2,22,0,0,0,Spring
T9242,U110,2022-08-25,expense,others,1087.0,bank_transfer,Chennai,EMI payment,2022,8,25,3,3,34,0,0,0,Summer
T5473,U027,2022-07-21,expense,savings,3541.0,cash,Kolkata,Internet bill,2022,7,21,3,3,29,0,0,0,Summer
T10122,U058,2023-12-02,expense,others,4567.0,bank_transfer,CHENNAI,Internet bill,2023,12,2,5,4,48,1,0,0,Winter
T13796,U135,2021-02-26,expense,travel,498.0,upi,BANGALORE,Coffee,2021,2,26,4,1,8,0,0,0,Winter
T3662,U068,2022-09-25,expense,others,9419.0,card,Chennai,,2022,9,25,6,3,38,1,0,0,Fall
T11132,U023,2024-08-14,expense,others,4183.0,bank_transfer,Mumbai,test,2024,8,14,2,3,33,0,0,0,Summer
T5776,U016,2023-10-12,expense,others,8147.0,cash,Ahmedabad,asdfgh,2023,10,12,3,4,41,0,0,0,Fall
T5687,U075,2022-05-22,expense,travel,9290.0,cash,MUMBAI,asdfgh,2022,5,22,6,2,20,1,0,0,Spring
T7136,U013,2024-01-05,expense,others,21764.0,cash,mumbai,Internet bill,2024,1,5,4,1,1,0,0,0,Winter
T11567,U007,2023-06-09,expense,others,10561.0,card,Pune,Restaurant dinner,2023,6,9,4,2,23,0,0,0,Summer
T7921,U036,2021-03-10,expense,others,1094.0,cash,BANGALORE,,2021,3,10,2,1,10,0,0,0,Spring
T6076,U086,2023-01-21,expense,travel,1180.0,card,ahmedabad,Shopping,2023,1,21,5,1,3,1,0,0,Winter
T4087,U091,2024-08-09,expense,others,8711.0,bank_transfer,HYD,Monthly rent payment,2024,8,9,4,3,32,0,0,0,Summer
T0516,U028,2023-01-13,expense,travel,1844.0,upi,MUMBAI,Internet bill,2023,1,13,4,1,2,0,0,0,Winter
T12061,U109,2024-08-08,expense,rent,5384.0,bank_transfer,HYD,!!!,2024,8,8,3,3,32,0,0,0,Summer
T3621,U036,2024-07-06,expense,entertainment,4876.0,card,LUCKNOW,Internet bill,2024,7,6,5,3,27,1,0,0,Summer
T5029,U030,2023-05-22,expense,travel,6900.0,bank_transfer,,EMI payment,2023,5,22,0,2,21,0,0,0,Spring
T11603,U064,2021-09-20,expense,others,23156.0,upi,Kolkata,asdfgh,2021,9,20,0,3,38,0,0,0,Fall
T3484,U012,2023-05-10,expense,others,8169.0,bank_transfer,AHM,,2023,5,10,2,2,19,0,0,0,Spring
T0419,U007,2022-04-08,expense,others,2747.0,bank_transfer,lucknow,,2022,4,8,4,2,14,0,0,0,Spring
T11920,U076,2023-05-25,expense,others,5900.0,card,JAIPUR,Restaurant dinner,2023,5,25,3,2,21,0,0,0,Spring
T0238,U098,2022-03-28,expense,others,259.0,bank_transfer,,,2022,3,28,0,1,13,0,0,0,Spring
T7089,U148,2024-02-13,expense,others,1296.0,card,MUMBAI,Gym membership,2024,2,13,1,1,7,0,0,0,Winter
T7070,U019,2023-12-22,expense,others,3515.0,card,chennai,Gym membership,2023,12,22,4,4,51,0,0,0,Winter
T0962,U009,2024-08-10,expense,travel,8963.0,cash,DEL,Online course,2024,8,10,5,3,32,1,0,0,Summer
T11016,U103,2024-10-14,expense,others,3974.0,cash,Delhi,,2024,10,14,0,4,42,0,0,0,Fall
T2542,U112,2022-04-02,expense,food,3567.0,bank_transfer,CHE,xyz123,2022,4,2,5,2,13,1,0,0,Spring
T10728,U147,2021-09-16,expense,others,2587.0,cash,HYD,xyz123,2021,9,16,3,3,37,0,0,0,Fall
T3132,U116,2024-05-04,expense,food,1474.0,card,pune,Books,2024,5,4,5,2,18,1,0,0,Spring
T11707,U072,2022-06-29,expense,travel,5089.0,upi,CHE,Grocery shopping,2022,6,29,2,2,26,0,0,0,Summer
T5405,U048,2023-08-19,expense,utilities,3359.0,card,,Online course,2023,8,19,5,3,33,1,0,0,Summer
T2458,U120,2021-08-02,expense,food,3530.0,card,kolkata,,2021,8,2,0,3,31,0,0,0,Summer
T8080,U022,2024-08-01,expense,entertainment,1467.0,card,Chennai,,2024,8,1,3,3,31,0,1,0,Summer
T3651,U150,2022-02-16,expense,travel,6805.0,card,mumbai,misc,2022,2,16,2,1,7,0,0,0,Winter
T4525,U089,2023-07-25,expense,others,6430.0,upi,JAI,asdfgh,2023,7,25,1,3,30,0,0,0,Summer
T11149,U073,2024-12-31,expense,health,9811.0,card,chennai,Fixed deposit,2024,12,31,1,4,1,0,0,1,Winter
T7834,U039,2023-05-07,expense,food,257.0,unknown,Kolkata,Monthly rent payment,2023,5,7,6,2,18,1,0,0,Spring
T5051,U050,2023-09-13,expense,food,3672.0,bank_transfer,lucknow,Lunch,2023,9,13,2,3,37,0,0,0,Fall
T11444,U024,2024-08-04,expense,others,3234.0,cash,KOLKATA,test,2024,8,4,6,3,31,1,0,0,Summer
T0438,U027,2021-12-30,expense,rent,6422.0,cash,,Petrol,2021,12,30,3,4,52,0,0,0,Winter
T2868,U134,2022-07-06,expense,others,7085.0,card,hyderabad,,2022,7,6,2,3,27,0,0,0,Summer
T7957,U147,2022-11-08,expense,food,4585.0,upi,jaipur,,2022,11,8,1,4,45,0,0,0,Fall
T10823,U117,2022-03-08,expense,rent,8344.0,cash,delhi,Movie tickets,2022,3,8,1,1,10,0,0,0,Spring
T9601,U030,2022-02-17,expense,utilities,7558.0,card,HYDERABAD,Monthly rent payment,2022,2,17,3,1,7,0,0,0,Winter
T9582,U125,2024-08-17,expense,education,228.0,bank_transfer,Bangalore,test,2024,8,17,5,3,33,1,0,0,Summer
T7963,U077,2024-09-26,income,income,18049.0,cash,Pune,ATM withdrawal,2024,9,26,3,3,39,0,0,0,Fall
T2134,U127,2022-02-17,expense,travel,1758.0,upi,,,2022,2,17,3,1,7,0,0,0,Winter
T2340,U136,2022-06-06,expense,others,9753.0,bank_transfer,,test,2022,6,6,0,2,23,0,0,0,Summer
T10374,U046,2021-07-12,expense,utilities,1143.0,cash,DELHI,!!!,2021,7,12,0,3,28,0,0,0,Summer
T13642,U106,2024-04-22,expense,rent,9516.0,upi,AHMEDABAD,,2024,4,22,0,2,17,0,0,0,Spring
T8866,U017,2022-01-05,expense,rent,3861.0,card,HYD,asdfgh,2022,1,5,2,1,1,0,0,0,Winter
T11064,U044,2022-03-05,expense,rent,2348.0,cash,LUC,,2022,3,5,5,1,9,1,0,0,Spring
T8742,U003,2023-04-20,expense,rent,9342.0,cash,LUC,...,2023,4,20,3,2,16,0,0,0,Spring
T1549,U029,2022-07-06,expense,entertainment,3609.0,bank_transfer,Pune,Monthly rent payment,2022,7,6,2,3,27,0,0,0,Summer
T13663,U029,2022-12-06,expense,food,9075.0,upi,BANGALORE,test,2022,12,6,1,4,49,0,0,0,Winter
T13339,U065,2021-02-13,expense,food,3400.0,cash,kolkata,EMI payment,2021,2,13,5,1,6,1,0,0,Winter
T12198,U077,2021-12-16,expense,utilities,513.0,cash,CHENNAI,,2021,12,16,3,4,50,0,0,0,Winter
T9041,U041,2023-07-28,expense,entertainment,8622.0,card,MUMBAI,Monthly rent payment,2023,7,28,4,3,30,0,0,0,Summer
T9596,U098,2021-12-22,expense,rent,28550.0,upi,MUMBAI,Doctor consultation,2021,12,22,2,4,51,0,0,0,Winter
T0361,U055,2023-08-16,expense,utilities,1081.0,card,PUNE,,2023,8,16,2,3,33,0,0,0,Summer
T1326,U053,2022-08-15,expense,utilities,1866.0,upi,Jaipur,!!!,2022,8,15,0,3,33,0,0,0,Summer
T8557,U142,2024-12-09,expense,food,7489.0,card,MUMBAI,xyz123,2024,12,9,0,4,50,0,0,0,Winter
T13481,U035,2021-07-04,expense,travel,4334.0,bank_transfer,Delhi,Uber ride,2021,7,4,6,3,26,1,0,0,Summer
T8950,U110,2021-05-26,expense,health,3677.0,bank_transfer,lucknow,Gym membership,2021,5,26,2,2,21,0,0,0,Spring
T0602,U014,2022-03-25,expense,food,2828.0,upi,mumbai,Monthly rent payment,2022,3,25,4,1,12,0,0,0,Spring
T12248,U094,2023-09-30,expense,others,9482.0,card,hyderabad,EMI payment,2023,9,30,5,3,39,1,0,1,Fall
T7014,U013,2024-03-01,expense,health,4447.0,bank_transfer,MUM,,2024,3,1,4,1,9,0,1,0,Spring
T7255,U113,2022-04-06,expense,others,4410.0,card,delhi,misc,2022,4,6,2,2,14,0,0,0,Spring
T8914,U114,2023-09-13,expense,others,1324.0,cash,JAI,Petrol,2023,9,13,2,3,37,0,0,0,Fall
T10170,U132,2023-08-27,expense,others,5906.0,bank_transfer,MUM,Medicine,2023,8,27,6,3,34,1,0,0,Summer
T8055,U001,2021-12-22,expense,entertainment,5385.0,upi,Lucknow,Online course,2021,12,22,2,4,51,0,0,0,Winter
T8857,U054,2024-01-23,expense,others,1532.0,card,KOL,Electricity bill,2024,1,23,1,1,4,0,0,0,Winter
T7484,U089,2024-02-03,expense,others,6693.0,cash,KOLKATA,misc,2024,2,3,5,1,5,1,0,0,Winter
T4884,U013,2024-02-20,expense,others,6798.0,upi,Ahmedabad,xyz123,2024,2,20,1,1,8,0,0,0,Winter
T7759,U057,2023-10-07,expense,education,6170.0,cash,HYD,,2023,10,7,5,4,40,1,0,0,Fall
T8946,U001,2024-04-11,expense,food,3907.0,card,hyderabad,ATM withdrawal,2024,4,11,3,2,15,0,0,0,Spring
T4414,U139,2022-10-17,expense,food,9554.0,card,kolkata,Books,2022,10,17,0,4,42,0,0,0,Fall
T7089,U126,2022-10-03,expense,others,780.0,bank_transfer,PUN,test,2022,10,3,0,4,40,0,0,0,Fall
T11705,U111,2021-10-04,expense,others,5005.0,bank_transfer,DEL,EMI payment,2021,10,4,0,4,40,0,0,0,Fall
T13818,U074,2022-03-09,expense,rent,7199.0,card,Ahmedabad,Petrol,2022,3,9,2,1,10,0,0,0,Spring
T5273,U007,2023-04-19,expense,food,6472.0,card,HYD,misc,2023,4,19,2,2,16,0,0,0,Spring
T6443,U021,2021-05-15,expense,others,8736.0,card,chennai,,2021,5,15,5,2,19,1,0,0,Spring
T0485,U081,2024-07-23,expense,others,742.0,cash,Bangalore,,2024,7,23,1,3,30,0,0,0,Summer
T3776,U031,2021-03-19,expense,entertainment,666.0,cash,delhi,,2021,3,19,4,1,11,0,0,0,Spring
T11082,U032,2022-11-17,expense,others,7889.0,card,hyderabad,Grocery shopping,2022,11,17,3,4,46,0,0,0,Fall
T5656,U037,2022-11-24,expense,rent,9444.0,bank_transfer,JAIPUR,Monthly rent payment,2022,11,24,3,4,47,0,0,0,Fall
T5701,U094,2022-02-14,expense,rent,8747.0,card,AHMEDABAD,Uber ride,2022,2,14,0,1,7,0,0,0,Winter
T7874,U073,2024-10-26,expense,food,4782.0,cash,CHE,,2024,10,26,5,4,43,1,0,0,Fall
T9939,U058,2021-01-27,expense,food,6804.0,card,BAN,,2021,1,27,2,1,4,0,0,0,Winter
T5259,U074,2024-11-17,expense,food,8506.0,cash,JAIPUR,,2024,11,17,6,4,46,1,0,0,Fall
T9807,U103,2023-02-17,expense,others,2077.0,cash,JAI,Uber ride,2023,2,17,4,1,7,0,0,0,Winter
T9384,U062,2024-11-26,expense,entertainment,3454.0,cash,,Books,2024,11,26,1,4,48,0,0,0,Fall
T6994,U092,2022-05-10,expense,others,9187.0,upi,LUC,Train ticket,2022,5,10,1,2,19,0,0,0,Spring
T0677,U003,2023-09-18,expense,others,3619.0,upi,BAN,Coffee,2023,9,18,0,3,38,0,0,0,Fall
T1269,U021,2022-04-20,expense,others,3460.0,upi,JAIPUR,Coffee,2022,4,20,2,2,16,0,0,0,Spring
T8932,U107,2024-01-05,expense,others,4076.0,unknown,LUCKNOW,asdfgh,2024,1,5,4,1,1,0,0,0,Winter
T6746,U125,2021-05-03,expense,travel,6569.0,card,Kolkata,,2021,5,3,0,2,18,0,0,0,Spring
T3130,U096,2021-11-09,expense,food,9635.0,bank_transfer,KOL,Gym membership,2021,11,9,1,4,45,0,0,0,Fall
T7332,U118,2022-06-17,expense,travel,4897.0,card,DEL,Internet bill,2022,6,17,4,2,24,0,0,0,Summer
T13816,U008,2023-07-19,expense,others,6978.0,unknown,hyderabad,Movie tickets,2023,7,19,2,3,29,0,0,0,Summer
T6194,U118,2021-06-26,expense,savings,4895.0,upi,BAN,Internet bill,2021,6,26,5,2,25,1,0,0,Summer
T8700,U080,2021-03-11,expense,others,7089.0,card,Hyderabad,Petrol,2021,3,11,3,1,10,0,0,0,Spring
T2086,U078,2021-08-28,expense,others,1977.0,bank_transfer,KOLKATA,Monthly rent payment,2021,8,28,5,3,34,1,0,0,Summer
T10737,U113,2022-12-18,expense,food,4901.0,cash,Mumbai,Electricity bill,2022,12,18,6,4,50,1,0,0,Winter
T9895,U035,2023-06-30,expense,others,27374.0,bank_transfer,LUC,,2023,6,30,4,2,26,0,0,1,Summer
T12041,U100,2023-12-14,expense,travel,5514.0,upi,hyderabad,Electricity bill,2023,12,14,3,4,50,0,0,0,Winter
T2583,U029,2021-07-01,expense,rent,20104.0,card,kolkata,Internet bill,2021,7,1,3,3,26,0,1,0,Summer
T4198,U060,2024-02-27,expense,travel,1272.0,bank_transfer,Jaipur,Electricity bill,2024,2,27,1,1,9,0,0,0,Winter
T8187,U069,2022-11-28,expense,food,3837.0,bank_transfer,DELHI,Internet bill,2022,11,28,0,4,48,0,0,0,Fall
T5779,U074,2022-02-14,expense,others,24450.0,card,MUM,Train ticket,2022,2,14,0,1,7,0,0,0,Winter
T9334,U076,2021-08-25,expense,entertainment,5217.0,upi,PUNE,Petrol,2021,8,25,2,3,34,0,0,0,Summer
T6836,U099,2024-02-19,expense,utilities,9479.0,bank_transfer,Chennai,ATM withdrawal,2024,2,19,0,1,8,0,0,0,Winter
T3996,U012,2021-10-14,expense,others,5187.0,bank_transfer,MUM,Restaurant dinner,2021,10,14,3,4,41,0,0,0,Fall
T9634,U075,2022-08-09,expense,utilities,5077.0,card,Pune,EMI payment,2022,8,9,1,3,32,0,0,0,Summer
T1266,U142,2021-02-09,expense,others,2259.0,card,Ahmedabad,test,2021,2,9,1,1,6,0,0,0,Winter
T13616,U006,2021-01-21,expense,food,4126.0,bank_transfer,AHMEDABAD,,2021,1,21,3,1,3,0,0,0,Winter
T7152,U045,2022-10-15,expense,travel,6096.0,upi,kolkata,Electricity bill,2022,10,15,5,4,41,1,0,0,Fall
T6859,U149,2024-01-08,expense,food,3726.0,unknown,Lucknow,Internet bill,2024,1,8,0,1,2,0,0,0,Winter
T5216,U147,2024-09-13,expense,travel,5935.0,upi,hyderabad,Books,2024,9,13,4,3,37,0,0,0,Fall
T13919,U102,2022-07-07,expense,food,2380.0,card,AHMEDABAD,Coffee,2022,7,7,3,3,27,0,0,0,Summer
T7762,U142,2022-11-19,expense,others,835.0,upi,AHM,Fixed deposit,2022,11,19,5,4,46,1,0,0,Fall
T9786,U061,2024-11-25,expense,rent,7511.0,upi,LUC,!!!,2024,11,25,0,4,48,0,0,0,Fall
T3445,U017,2023-12-17,expense,others,9386.0,bank_transfer,BANGALORE,!!!,2023,12,17,6,4,50,1,0,0,Winter
T13914,U003,2022-06-06,expense,education,2979.0,card,jaipur,...,2022,6,6,0,2,23,0,0,0,Summer
T1296,U091,2024-06-12,expense,health,7110.0,upi,PUNE,Doctor consultation,2024,6,12,2,2,24,0,0,0,Summer
T7826,U112,2021-07-15,expense,savings,1945.0,upi,MUMBAI,misc,2021,7,15,3,3,28,0,0,0,Summer
T9589,U125,2022-08-13,expense,travel,2538.0,cash,MUMBAI,Electricity bill,2022,8,13,5,3,32,1,0,0,Summer
T1766,U026,2022-11-19,expense,food,561.0,upi,Lucknow,Restaurant dinner,2022,11,19,5,4,46,1,0,0,Fall
T9243,U090,2024-12-19,expense,utilities,2083.0,cash,PUNE,Doctor consultation,2024,12,19,3,4,51,0,0,0,Winter
T6159,U038,2024-12-14,expense,others,3301.0,upi,Jaipur,test,2024,12,14,5,4,50,1,0,0,Winter
T1869,U121,2024-01-11,expense,others,7414.0,cash,LUCKNOW,Uber ride,2024,1,11,3,1,2,0,0,0,Winter
T5849,U126,2023-10-08,expense,travel,9734.0,upi,,Movie tickets,2023,10,8,6,4,40,1,0,0,Fall
T10885,U058,2022-09-23,income,income,15825.0,card,jaipur,Uber ride,2022,9,23,4,3,38,0,0,0,Fall
T3270,U075,2022-12-20,expense,rent,22072.0,cash,JAI,Fixed deposit,2022,12,20,1,4,51,0,0,0,Winter
T0471,U054,2022-04-06,expense,rent,6519.0,card,hyderabad,...,2022,4,6,2,2,14,0,0,0,Spring
T4520,U041,2021-11-09,expense,others,3474.0,upi,LUCKNOW,Coffee,2021,11,9,1,4,45,0,0,0,Fall
T12066,U003,2024-11-24,expense,others,20533.0,bank_transfer,KOLKATA,Train ticket,2024,11,24,6,4,47,1,0,0,Fall
T13939,U076,2024-01-21,expense,food,3117.0,cash,JAI,Coffee,2024,1,21,6,1,3,1,0,0,Winter
T12976,U024,2021-08-25,expense,others,27796.0,upi,Chennai,Coffee,2021,8,25,2,3,34,0,0,0,Summer
T13838,U040,2022-04-16,expense,rent,6078.0,bank_transfer,MUMBAI,,2022,4,16,5,2,15,1,0,0,Spring
T9578,U106,2021-01-26,expense,rent,5871.0,bank_transfer,PUNE,,2021,1,26,1,1,4,0,0,0,Winter
T8873,U017,2023-04-20,expense,others,258.0,cash,DELHI,,2023,4,20,3,2,16,0,0,0,Spring
T4970,U050,2022-07-08,expense,rent,9994.0,upi,Ahmedabad,Train ticket,2022,7,8,4,3,27,0,0,0,Summer
T10678,U108,2022-12-24,expense,health,2416.0,upi,DEL,Books,2022,12,24,5,4,51,1,0,0,Winter
T6834,U052,2021-01-18,expense,others,2784.0,cash,JAI,Online course,2021,1,18,0,1,3,0,0,0,Winter
T12726,U007,2022-03-18,expense,others,292.0,card,DEL,Uber ride,2022,3,18,4,1,11,0,0,0,Spring
T0613,U104,2024-02-24,expense,others,1823.0,bank_transfer,lucknow,Lunch,2024,2,24,5,1,8,1,0,0,Winter
T7918,U098,2023-05-01,expense,food,4852.0,card,KOLKATA,,2023,5,1,0,2,18,0,1,0,Spring
T8796,U110,2024-02-05,expense,food,3167.0,cash,LUC,,2024,2,5,0,1,6,0,0,0,Winter
T1392,U134,2021-03-19,expense,others,3780.0,bank_transfer,PUN,...,2021,3,19,4,1,11,0,0,0,Spring
T10949,U134,2023-03-19,expense,others,5451.0,cash,PUNE,Coffee,2023,3,19,6,1,11,1,0,0,Spring
