transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T7910,U126,2022-05-25,Expense,Food,864.0,Bank Transfer,Unknown,Restaurant dinner
T13425,U091,2023-12-04,Income,Salary,28545.0,Card,BAN,No notes
T10603,U024,2022-10-04,Expense,Entertainment,262.0,Card,delhi,No notes
T0612,U052,2024-01-07,Expense,Travel,5841.0,Cash,PUN,EMI payment
T11538,U116,2022-08-07,Expense,Rent,30827.0,Card,HYD,Coffee
T11929,U131,2023-04-10,Expense,Food,3172.0,Cash,chennai,!!!
T4772,U039,2021-11-16,Expense,Food,6353.0,Cash,hyderabad,Movie tickets
T7148,U062,2022-03-25,Income,Freelance,10473.0,UPI,LUC,No notes
T4336,U100,2024-07-12,Expense,Entertainment,5078.0,UPI,PUNE,Restaurant dinner
T13211,U135,2021-12-17,Expense,Others,8007.0,Card,Hyderabad,...
T5502,U109,2023-04-17,Expense,Utilities,5647.0,UPI,PUN,asdfgh
T10077,U088,2021-01-02,Income,Others,33639.0,Cash,Unknown,ATM withdrawal
T5441,U036,2023-12-24,Expense,Education,8065.0,Unknown,Pune,Grocery shopping
T5530,U049,2023-12-01,Expense,Savings,5361.0,Cash,HYD,Doctor consultation
T7899,U015,2023-05-09,Expense,Rent,12479.0,UPI,pune,xyz123
T2698,U038,2022-10-06,Expense,Health,9541.0,Card,HYD,Shopping
T7855,U088,2021-06-11,Expense,Travel,9968.0,Card,JAIPUR,Uber ride
T11160,U036,2023-04-30,Expense,Rent,47870.0,Card,Pune,No notes
T7134,U021,2024-01-28,Expense,Rent,999999999.0,Unknown,BANGALORE,Lunch
T6561,U105,2021-03-12,Expense,Savings,9764.0,Bank Transfer,Bangalore,misc
T9801,U142,2024-10-23,Expense,Food,3427.0,Bank Transfer,DELHI,misc
T11248,U063,2024-11-03,Expense,Entertainment,5944.0,Card,Mumbai,Doctor consultation
T2378,U138,2021-11-24,Expense,Food,6474.0,Unknown,CHE,No notes
T13195,U021,2022-09-14,Expense,Health,2719.0,Bank Transfer,ahmedabad,Internet bill
T13316,U106,2023-03-11,Income,Others,17863.0,UPI,hyderabad,Train ticket
T13697,U136,2023-11-03,Expense,Entertainment,9022.0,Cash,KOL,Grocery shopping
T5959,U093,2022-08-08,Expense,Travel,1065.0,Cash,Delhi,...
T12133,U076,2023-08-16,Expense,Utilities,6170.0,Card,Hyderabad,No notes
T8672,U105,2022-07-07,Expense,Entertainment,4766.0,Cash,Mumbai,Gym membership
T8926,U067,2024-06-02,Expense,Education,7431.0,Unknown,BAN,No notes
T0142,U125,2021-01-06,Expense,Entertainment,5969.0,Bank Transfer,Hyderabad,ATM withdrawal
T7251,U051,2024-05-20,Income,Investment,18637.0,Bank Transfer,pune,Grocery shopping
T11220,U082,2024-09-01,Expense,Food,2089.0,Card,Pune,Internet bill
T3174,U010,2021-09-05,Expense,Entertainment,3765.0,Bank Transfer,CHENNAI,...
T3084,U013,2021-10-01,Expense,Rent,9720.0,UPI,LUCKNOW,Doctor consultation
T8659,U146,2022-03-07,Expense,Travel,7186.0,Card,Unknown,Train ticket
T7584,U119,2022-05-24,Expense,Food,1364.0,Cash,Unknown,Monthly rent payment
T10715,U032,2022-04-26,Expense,Utilities,9389.0,Cash,Ahmedabad,Books
T4774,U023,2021-11-30,Expense,Food,3654.0,Cash,Unknown,No notes
T1507,U053,2021-06-12,Expense,Rent,8539.0,UPI,delhi,...
T3492,U045,2022-10-27,Expense,Education,4374.0,Cash,LUC,Uber ride
T3724,U017,2023-05-29,Expense,Rent,2474.0,Cash,JAIPUR,Movie tickets
T13892,U019,2024-11-30,Expense,Utilities,9108.0,Bank Transfer,Unknown,asdfgh
T6092,U126,2023-04-10,Expense,Rent,5947.0,Unknown,jaipur,Internet bill
T1426,U060,2021-09-20,Expense,Food,1811.0,Card,pune,No notes
T4966,U126,2024-04-27,Expense,Food,720.0,Bank Transfer,bangalore,xyz123
T6238,U046,2024-05-15,Expense,Rent,5964.0,Cash,Lucknow,Internet bill
T7141,U071,2022-12-02,Expense,Travel,7762.0,Card,Chennai,No notes
T9940,U026,2022-11-08,Income,Investment,60227.0,Card,ahmedabad,Doctor consultation
T0810,U090,2022-04-05,Expense,Travel,4517.0,Cash,Pune,Gym membership
T0321,U139,2023-08-09,Expense,Travel,2544.0,Card,MUMBAI,Electricity bill
T3816,U091,2022-09-16,Expense,Others,9511.0,Bank Transfer,bangalore,Shopping
T0465,U076,2024-12-29,Expense,Savings,1526.0,Bank Transfer,DEL,No notes
T8980,U026,2021-06-04,Income,Investment,34515.0,Card,Ahmedabad,Restaurant dinner
T8487,U098,2023-12-16,Expense,Travel,177.0,Card,ahmedabad,ATM withdrawal
T6793,U130,2021-12-17,Expense,Travel,8143.0,UPI,HYD,Electricity bill
T3709,U042,2021-07-07,Expense,Travel,4950.0,Bank Transfer,Kolkata,Medicine
T4010,U026,2021-05-23,Income,Salary,10361.0,Cash,HYDERABAD,No notes
T9436,U045,2024-07-28,Expense,Rent,1106.0,Card,MUMBAI,Coffee
T7620,U121,2021-02-26,Expense,Food,675.0,Card,Delhi,Restaurant dinner
T13392,U131,2021-11-03,Expense,Others,9289.0,UPI,DEL,Shopping
T2502,U028,2022-05-15,Expense,Food,8549.0,UPI,Pune,Fixed deposit
T5637,U063,2021-02-20,Expense,Food,870.0,Cash,LUCKNOW,Books
T7189,U043,2023-11-15,Expense,Education,5284.0,Card,AHMEDABAD,ATM withdrawal
T3682,U078,2023-06-09,Income,Freelance,36011.0,Bank Transfer,chennai,EMI payment
T13420,U125,2021-07-29,Expense,Education,6733.0,Bank Transfer,Chennai,Books
T13594,U118,2021-08-08,Expense,Utilities,1916.0,UPI,Delhi,Lunch
T12638,U085,2024-01-16,Income,Freelance,59283.0,Cash,Unknown,Uber ride
T6429,U077,2024-03-07,Expense,Travel,2287.0,Cash,Unknown,test
T5283,U075,2022-06-24,Expense,Travel,6641.0,Card,AHM,Fixed deposit
T4876,U029,2022-01-04,Expense,Education,1958.0,Card,pune,...
T12103,U046,2021-03-17,Expense,Travel,6454.0,Bank Transfer,delhi,No notes
T9136,U137,2024-05-19,Income,Investment,33182.0,UPI,Unknown,misc
T6531,U065,2022-10-25,Expense,Travel,7686.0,Cash,jaipur,Petrol
T4892,U066,2024-04-16,Expense,Utilities,7439.0,Bank Transfer,PUN,misc
T9758,U050,2022-06-16,Expense,Utilities,788.0,UPI,Mumbai,test
T5005,U009,2024-12-02,Expense,Travel,990.0,UPI,Unknown,Doctor consultation
T8871,U111,2024-08-10,Expense,Travel,1759.0,Cash,Unknown,Doctor consultation
T8261,U028,2022-05-26,Expense,Food,928.0,UPI,Ahmedabad,No notes
T9029,U067,2021-07-19,Expense,Rent,9173.0,Card,chennai,Movie tickets
T4054,U090,2021-06-03,Income,Salary,42810.0,Cash,kolkata,asdfgh
T5107,U018,2022-02-10,Expense,Travel,3619.0,Bank Transfer,PUN,xyz123
T12194,U086,2022-09-09,Expense,Entertainment,3513.0,Cash,Delhi,Grocery shopping
T6025,U107,2024-05-09,Income,Others,28383.0,Card,Unknown,Restaurant dinner
T8088,U122,2023-03-20,Income,Freelance,52935.0,Bank Transfer,Unknown,Uber ride
T8657,U093,2023-05-04,Expense,Health,1202.0,Cash,Mumbai,Internet bill
T6719,U114,2022-03-06,Expense,Travel,9958.0,Bank Transfer,Delhi,Grocery shopping
T13600,U100,2023-09-19,Expense,Rent,9135.0,UPI,HYD,Grocery shopping
T3850,U125,2024-12-15,Expense,Food,6358.0,Card,Lucknow,Gym membership
T11123,U046,2023-03-27,Expense,Food,971.0,UPI,Mumbai,test
T8097,U029,2021-12-24,Expense,Others,6240.0,UPI,mumbai,!!!
T12620,U094,2021-05-02,Expense,Entertainment,2533.0,Cash,AHM,No notes
T12273,U109,2023-11-02,Expense,Food,4386.0,Bank Transfer,Chennai,Restaurant dinner
T9200,U110,2024-05-13,Expense,Rent,547.0,Bank Transfer,BAN,Fixed deposit
T9332,U146,2024-01-04,Expense,Education,4596.0,Bank Transfer,lucknow,Uber ride
T0891,U017,2024-09-03,Income,Bonus,75084.0,Card,kolkata,Medicine
T1663,U070,2024-03-22,Expense,Rent,3930.0,UPI,Lucknow,Monthly rent payment
T10869,U135,2021-02-18,Expense,Travel,9142.0,Bank Transfer,PUN,Grocery shopping
T9537,U150,2022-09-01,Income,Bonus,76222.0,Cash,LUCKNOW,Petrol
T8173,U068,2024-12-10,Expense,Rent,44196.0,Bank Transfer,CHENNAI,Internet bill
T10517,U047,2024-12-23,Expense,Entertainment,9654.0,Card,JAI,Lunch
T0432,U133,2024-04-10,Expense,Food,6800.0,Cash,Kolkata,Doctor consultation
T13520,U113,2022-09-30,Expense,Health,8099.0,Card,AHM,Monthly rent payment
T4176,U059,2023-10-28,Expense,Entertainment,6836.0,UPI,Delhi,Internet bill
T9076,U144,2021-11-02,Expense,Health,848.0,Bank Transfer,pune,Restaurant dinner
T7556,U062,2023-12-04,Expense,Rent,9362.0,Unknown,Unknown,Grocery shopping
T13764,U058,2024-07-28,Expense,Utilities,2427.0,Bank Transfer,delhi,Restaurant dinner
T11852,U065,2024-01-26,Expense,Entertainment,9088.0,UPI,lucknow,No notes
T0711,U111,2021-10-22,Expense,Food,1074.0,Bank Transfer,Ahmedabad,asdfgh
T13690,U078,2023-05-21,Expense,Food,3364.0,Card,HYD,Lunch
T0467,U137,2023-10-05,Expense,Travel,9941.0,Bank Transfer,PUN,Gym membership
T10063,U091,2023-08-29,Expense,Rent,659.0,Card,mumbai,Online course
T5462,U024,2023-01-12,Expense,Health,7002.0,Cash,HYDERABAD,test
T7239,U137,2024-11-25,Expense,Education,3417.0,Cash,BANGALORE,Fixed deposit
T9443,U029,2024-08-05,Expense,Food,1850.0,Card,Unknown,Train ticket
T7088,U028,2023-06-19,Expense,Food,1432.0,Bank Transfer,hyderabad,Train ticket
T13347,U124,2021-06-19,Expense,Travel,8998.0,Bank Transfer,PUN,Uber ride
T9484,U084,2023-05-22,Income,Freelance,778549.0,UPI,Ahmedabad,Fixed deposit
T7010,U137,2021-09-05,Expense,Utilities,4669.0,Bank Transfer,KOL,Electricity bill
T4974,U091,2024-08-11,Expense,Utilities,230.0,Bank Transfer,HYDERABAD,test
T4791,U131,2024-03-06,Expense,Others,6560.0,Bank Transfer,jaipur,misc
T6230,U037,2022-04-05,Expense,Entertainment,1005.0,Cash,mumbai,Electricity bill
T11938,U018,2023-12-19,Expense,Food,7568.0,Cash,PUN,Grocery shopping
T7638,U031,2024-09-04,Income,Bonus,69588.0,Cash,DEL,Petrol
T7612,U114,2023-06-16,Expense,Entertainment,4530.0,Bank Transfer,PUN,Shopping
T13296,U116,2024-11-29,Expense,Health,3281.0,Cash,LUCKNOW,Fixed deposit
T7461,U057,2024-08-02,Expense,Others,3222.0,Cash,ahmedabad,Lunch
T1123,U059,2021-05-06,Expense,Food,1571.0,UPI,BAN,xyz123
T6590,U117,2022-03-29,Expense,Food,4639.0,Card,AHM,No notes
T8520,U131,2022-08-26,Income,Others,39920.0,Card,Bangalore,test
T0540,U146,2024-07-19,Expense,Travel,6814.0,UPI,Unknown,No notes
T0338,U079,2024-02-23,Expense,Travel,4828.0,Bank Transfer,LUCKNOW,Online course
T10820,U054,2024-11-16,Expense,Travel,5155.0,UPI,LUC,No notes
T6683,U028,2022-01-31,Expense,Food,8716.0,Cash,ahmedabad,xyz123
T8319,U006,2023-12-11,Expense,Utilities,140.0,UPI,Jaipur,misc
T0588,U039,2024-08-22,Expense,Food,4755.0,Cash,LUCKNOW,No notes
T4982,U038,2023-01-05,Expense,Others,739.0,UPI,Unknown,misc
T13972,U018,2021-09-04,Income,Others,12555.0,Bank Transfer,kolkata,Monthly rent payment
T0445,U101,2024-10-07,Expense,Education,664.0,Cash,DELHI,xyz123
T9202,U041,2021-03-17,Expense,Travel,3328.0,UPI,Jaipur,No notes
T7516,U069,2024-07-30,Expense,Rent,19125.0,Card,PUNE,Lunch
T2099,U113,2021-05-28,Expense,Food,1785.0,Card,BANGALORE,asdfgh
T4245,U108,2024-04-10,Expense,Travel,1869.0,UPI,JAIPUR,Electricity bill
T6269,U012,2022-12-28,Expense,Food,4965.0,UPI,Chennai,Electricity bill
T1502,U099,2023-01-05,Expense,Entertainment,3635.0,Cash,Unknown,Online course
T9898,U028,2024-05-06,Expense,Health,4350.0,Bank Transfer,mumbai,!!!
T12858,U050,2021-12-24,Expense,Rent,46749.0,UPI,AHM,asdfgh
T12750,U127,2021-12-12,Expense,Food,2936.0,Cash,Unknown,Doctor consultation
T8224,U030,2024-12-09,Expense,Entertainment,3740.0,Card,AHMEDABAD,!!!
T7817,U008,2023-08-31,Expense,Food,177.0,Cash,JAIPUR,Coffee
T5899,U075,2024-07-24,Expense,Rent,5657.0,UPI,Unknown,No notes
T13740,U012,2022-12-20,Expense,Utilities,4525.0,Bank Transfer,Pune,Train ticket
T3525,U121,2023-04-16,Income,Freelance,24475.0,Bank Transfer,Jaipur,Train ticket
T13609,U038,2023-02-26,Expense,Food,2549.0,Card,Hyderabad,Electricity bill
T13079,U076,2022-04-09,Expense,Utilities,2708.0,Card,JAIPUR,No notes
T12485,U106,2024-05-04,Expense,Food,3654.0,Cash,hyderabad,Petrol
T1295,U060,2023-02-28,Expense,Rent,23668.0,Card,Unknown,ATM withdrawal
T13102,U096,2024-11-21,Income,Freelance,42909.0,Card,Jaipur,Gym membership
T8064,U147,2022-09-07,Expense,Entertainment,7781.0,UPI,AHMEDABAD,EMI payment
T3873,U020,2022-01-12,Expense,Entertainment,8575.0,Bank Transfer,AHMEDABAD,Petrol
T4521,U119,2023-07-03,Expense,Rent,6177.0,Cash,BANGALORE,Movie tickets
T1022,U075,2023-06-26,Expense,Rent,44270.0,Cash,Unknown,xyz123
T3687,U063,2022-11-14,Expense,Rent,8224.0,UPI,JAIPUR,Movie tickets
T1923,U136,2024-02-04,Expense,Food,6967.0,Bank Transfer,Hyderabad,Online course
T8154,U107,2022-02-20,Expense,Rent,13099.0,Card,Jaipur,Movie tickets
T11200,U092,2022-04-09,Expense,Rent,2139.0,UPI,pune,Restaurant dinner
T5896,U008,2021-03-07,Expense,Rent,4013.0,Bank Transfer,lucknow,Grocery shopping
T4296,U052,2024-03-17,Expense,Rent,2619.0,Unknown,LUCKNOW,Petrol
T11818,U136,2024-08-16,Expense,Food,3972.0,Bank Transfer,MUM,Coffee
T5741,U056,2021-12-24,Expense,Travel,7846.0,Card,lucknow,No notes
T9277,U147,2024-11-02,Expense,Education,2247.0,Card,Lucknow,misc
T13337,U119,2023-12-10,Expense,Food,8181.0,Card,MUMBAI,Uber ride
T10028,U026,2023-05-26,Expense,Travel,7429.0,Cash,HYDERABAD,Coffee
T11001,U147,2021-05-11,Expense,Rent,4808.0,Bank Transfer,Chennai,...
T5180,U082,2023-10-23,Expense,Education,6505.0,Bank Transfer,ahmedabad,Medicine
T9181,U040,2023-09-11,Expense,Rent,4354.0,UPI,BANGALORE,Monthly rent payment
T0581,U099,2021-06-23,Income,Salary,15821.0,Bank Transfer,Unknown,Uber ride
T3701,U071,2023-08-11,Expense,Education,8069.0,Bank Transfer,Unknown,Internet bill
T11116,U108,2021-11-28,Income,Salary,53170.0,Cash,mumbai,Movie tickets
T13818,U010,2024-05-02,Expense,Health,2665.0,Card,Hyderabad,Online course
T8711,U048,2024-07-31,Expense,Health,8483.0,Bank Transfer,bangalore,Shopping
T3562,U060,2024-10-12,Expense,Rent,1760.0,Unknown,KOLKATA,Books
T11647,U028,2023-02-23,Expense,Travel,2932.0,UPI,delhi,Petrol
T3917,U092,2022-01-02,Expense,Food,9511.0,Card,CHE,No notes
T3974,U033,2024-10-10,Expense,Entertainment,4139.0,Card,Kolkata,misc
T1571,U009,2024-05-12,Expense,Travel,9131.0,Card,Delhi,Petrol
T5187,U108,2021-07-10,Expense,Travel,7976.0,Bank Transfer,Unknown,Online course
T6787,U121,2022-07-29,Expense,Health,7776.0,Bank Transfer,Unknown,Train ticket
T2607,U134,2022-02-26,Expense,Utilities,999999.0,UPI,BANGALORE,Shopping
T2451,U136,2023-02-24,Expense,Rent,19235.0,UPI,LUCKNOW,Doctor consultation
T11715,U091,2023-09-12,Expense,Entertainment,2539.0,UPI,Bangalore,misc
T3649,U124,2021-10-27,Expense,Health,921.0,Bank Transfer,JAIPUR,misc
T4062,U095,2022-10-25,Expense,Food,4720.0,Bank Transfer,Mumbai,Restaurant dinner
T7138,U002,2022-07-22,Income,Bonus,13927.0,Card,AHM,Petrol
T13082,U138,2022-07-14,Expense,Others,4780.0,Bank Transfer,BANGALORE,Gym membership
T5886,U072,2021-02-16,Expense,Food,466.0,Cash,Bangalore,Shopping
T11449,U046,2024-04-17,Expense,Food,4041.0,Cash,Hyderabad,Monthly rent payment
T13024,U095,2023-01-29,Expense,Savings,568.0,Card,delhi,Grocery shopping
T6955,U004,2023-07-18,Expense,Travel,342.0,Cash,Chennai,Coffee
T6401,U018,2024-12-18,Expense,Rent,4495.0,Bank Transfer,LUC,Doctor consultation
T7508,U106,2021-07-13,Income,Salary,43831.0,Bank Transfer,Lucknow,Monthly rent payment
T5967,U127,2022-10-20,Expense,Food,2137.0,Cash,DEL,Medicine
T0718,U006,2023-01-13,Expense,Rent,49024.0,UPI,LUC,EMI payment
T4152,U122,2021-10-22,Expense,Food,5081.0,Card,MUM,...
T9983,U116,2023-11-01,Expense,Entertainment,4383.0,UPI,HYDERABAD,Fixed deposit
T1916,U100,2021-02-24,Income,Freelance,23426.0,Cash,LUCKNOW,Uber ride
T7954,U042,2023-12-24,Expense,Utilities,8540.0,Card,HYD,Internet bill
T2252,U116,2024-01-10,Expense,Education,6707.0,Bank Transfer,Kolkata,Train ticket
T2844,U127,2024-12-31,Expense,Food,1113.0,Bank Transfer,Mumbai,Lunch
T0502,U057,2022-02-22,Expense,Rent,7209.0,Card,BAN,Medicine
T10617,U030,2024-12-02,Income,Bonus,50145.0,Bank Transfer,LUC,Doctor consultation
T0486,U137,2023-04-11,Expense,Food,4427.0,Cash,BANGALORE,Gym membership
T0804,U108,2022-11-14,Expense,Savings,7914.0,Cash,JAI,Internet bill
T9373,U069,2023-12-18,Expense,Rent,7221.0,Bank Transfer,MUMBAI,Movie tickets
T3284,U112,2023-02-27,Expense,Education,4443.0,UPI,Hyderabad,ATM withdrawal
T9567,U065,2024-04-04,Expense,Travel,8518.0,Cash,delhi,Restaurant dinner
T6123,U112,2021-10-15,Expense,Travel,9783.0,UPI,Unknown,xyz123
T5872,U013,2022-07-19,Expense,Entertainment,8242.0,UPI,LUC,xyz123
T4050,U094,2022-03-31,Expense,Health,5057.0,Cash,Chennai,Fixed deposit
T5749,U081,2024-05-13,Income,Others,56954.0,Bank Transfer,ahmedabad,asdfgh
T12994,U032,2024-05-16,Expense,Health,7187.0,Bank Transfer,AHM,test
T9641,U028,2024-01-09,Expense,Savings,430.0,Cash,DELHI,Train ticket
T3880,U011,2024-08-13,Expense,Food,215.0,UPI,Unknown,Grocery shopping
T8293,U102,2024-01-17,Expense,Rent,13925.0,Cash,lucknow,EMI payment
T0608,U115,2024-02-28,Expense,Health,2873.0,Cash,AHMEDABAD,Gym membership
T11720,U039,2022-11-04,Expense,Education,7084.0,Cash,BANGALORE,Doctor consultation
T12901,U055,2024-09-21,Expense,Education,4723.0,Cash,Unknown,!!!
T13937,U099,2021-05-20,Expense,Food,3172.0,UPI,MUMBAI,Fixed deposit
T12106,U050,2024-03-24,Expense,Rent,8499.0,Card,pune,Restaurant dinner
T7542,U071,2023-04-08,Expense,Health,8078.0,Cash,lucknow,Books
T9991,U009,2023-03-13,Expense,Travel,1181.0,Bank Transfer,PUN,test
T0258,U130,2022-01-15,Expense,Entertainment,1137.0,Bank Transfer,KOLKATA,No notes
T2467,U093,2022-11-06,Expense,Entertainment,904.0,Unknown,Kolkata,No notes
T11276,U016,2021-06-09,Expense,Travel,8405.0,UPI,Unknown,Lunch
T3463,U079,2024-05-14,Expense,Rent,3182.0,UPI,HYDERABAD,misc
T12602,U074,2024-03-09,Expense,Food,1468.0,Bank Transfer,ahmedabad,Grocery shopping
T5735,U015,2024-03-15,Expense,Others,5052.0,UPI,PUN,EMI payment
T8308,U015,2024-07-20,Expense,Food,8413.0,Cash,Unknown,No notes
T2229,U071,2021-02-11,Expense,Food,4105.0,UPI,bangalore,EMI payment
T11295,U140,2021-06-23,Expense,Education,6278.0,Card,Lucknow,Movie tickets
T5375,U080,2021-08-31,Expense,Rent,3221.0,UPI,Unknown,misc
T13277,U029,2022-09-18,Expense,Rent,40400.0,Bank Transfer,BANGALORE,Lunch
T2508,U133,2022-01-08,Expense,Travel,5053.0,UPI,chennai,asdfgh
T6131,U049,2023-10-28,Expense,Entertainment,6113.0,Bank Transfer,Delhi,Grocery shopping
T10103,U037,2024-11-11,Expense,Food,463.0,Cash,MUM,Books
T9789,U034,2021-12-07,Expense,Food,4101.0,Cash,mumbai,No notes
T4955,U046,2023-01-30,Expense,Food,3852.0,Cash,Unknown,!!!
T11966,U109,2024-10-20,Expense,Food,1024.0,Bank Transfer,lucknow,No notes
T12105,U144,2022-04-14,Expense,Food,3385.0,Bank Transfer,HYD,asdfgh
T1956,U043,2024-12-11,Expense,Rent,48027.0,Cash,JAI,Coffee
T7587,U101,2021-02-13,Expense,Entertainment,4122.0,Bank Transfer,Chennai,Coffee
T10532,U006,2023-08-25,Expense,Entertainment,3230.0,UPI,AHM,...
T7515,U146,2022-11-08,Expense,Rent,5057.0,Bank Transfer,Jaipur,No notes
T0833,U129,2022-07-19,Income,Salary,47971.0,UPI,chennai,Books
T6006,U045,2022-07-11,Expense,Utilities,1198.0,Card,Jaipur,No notes
T10774,U061,2023-06-03,Expense,Food,1744.0,Card,Unknown,Fixed deposit
T8716,U149,2023-03-29,Expense,Food,194.0,UPI,Pune,Online course
T9746,U018,2022-06-12,Income,Others,30853.0,Bank Transfer,MUMBAI,Grocery shopping
T8003,U008,2022-08-14,Expense,Education,6890.0,Bank Transfer,BAN,Doctor consultation
T9689,U115,2024-02-21,Expense,Rent,33913.0,Bank Transfer,Ahmedabad,No notes
T11409,U030,2023-06-13,Expense,Travel,5147.0,Bank Transfer,Kolkata,Shopping
T6104,U082,2024-08-02,Income,Bonus,22126.0,Unknown,Mumbai,Internet bill
T2465,U098,2021-01-01,Expense,Rent,12502.0,Cash,BANGALORE,!!!
T0251,U042,2024-08-15,Expense,Travel,8564.0,UPI,JAIPUR,Lunch
T4868,U095,2024-09-04,Expense,Food,1193.0,Unknown,Pune,Medicine
T6814,U095,2023-09-23,Expense,Food,715.0,UPI,ahmedabad,Gym membership
T6811,U013,2022-11-29,Expense,Others,4713.0,Cash,Bangalore,Movie tickets
T3845,U117,2022-05-09,Expense,Food,3756.0,Bank Transfer,JAIPUR,Grocery shopping
T13727,U138,2021-12-16,Expense,Travel,2543.0,Card,AHM,Train ticket
T11195,U129,2023-06-03,Expense,Savings,6960.0,Bank Transfer,Kolkata,Movie tickets
T4147,U128,2023-05-09,Expense,Food,7101.0,Cash,Delhi,Shopping
T12247,U043,2023-03-27,Expense,Rent,4342.0,Cash,BAN,!!!
T9228,U060,2021-01-15,Income,Freelance,43245.0,Card,JAIPUR,EMI payment
T6491,U139,2022-05-18,Expense,Travel,1664.0,Cash,DEL,Lunch
T11741,U052,2023-10-10,Expense,Entertainment,6434.0,Cash,Unknown,Movie tickets
T5984,U074,2022-08-01,Expense,Rent,9373.0,Card,PUNE,EMI payment
T10145,U129,2023-12-08,Income,Others,26382.0,UPI,JAI,asdfgh
T1884,U043,2021-04-23,Expense,Rent,4219.0,Cash,KOL,xyz123
T2061,U122,2023-01-17,Expense,Health,2224.0,Cash,bangalore,Shopping
T9150,U128,2024-01-06,Expense,Food,764.0,Card,PUN,Grocery shopping
T10854,U104,2023-05-08,Expense,Food,3947.0,Card,PUNE,Shopping
T4204,U142,2022-05-11,Expense,Education,2428.0,Cash,mumbai,asdfgh
T6412,U105,2024-02-13,Expense,Health,6176.0,Cash,kolkata,Doctor consultation
T10257,U037,2024-05-27,Income,Freelance,41869.0,Bank Transfer,KOL,test
T7545,U021,2023-08-25,Expense,Rent,11809.0,UPI,delhi,Online course
T11942,U036,2023-05-28,Expense,Food,569.0,UPI,PUNE,...
T1698,U087,2021-09-27,Expense,Entertainment,4285.0,Card,HYD,!!!
T6376,U101,2021-10-19,Expense,Education,5390.0,Card,Ahmedabad,test
T0169,U027,2021-10-16,Expense,Utilities,1553.0,UPI,Unknown,Internet bill
T2885,U115,2023-05-04,Expense,Travel,7220.0,Card,Mumbai,Online course
T4335,U021,2024-04-11,Income,Salary,55900.0,Card,KOL,xyz123
T12365,U008,2022-08-22,Income,Salary,59047.0,Card,MUM,...
T7803,U119,2024-03-03,Expense,Rent,7982.0,Cash,ahmedabad,No notes
T10174,U113,2021-05-13,Expense,Education,9054.0,Card,PUNE,Train ticket
T11453,U094,2024-01-06,Expense,Food,3706.0,Cash,ahmedabad,Movie tickets
T0424,U139,2021-10-29,Expense,Food,1234.0,Cash,Chennai,Medicine
T3726,U048,2024-04-26,Expense,Food,500.0,Card,ahmedabad,Grocery shopping
T10147,U004,2022-01-20,Expense,Travel,7667.0,Card,BANGALORE,Doctor consultation
T8998,U104,2021-07-29,Expense,Food,691.0,UPI,Hyderabad,Medicine
T1143,U123,2021-12-19,Expense,Entertainment,2857.0,UPI,lucknow,test
T1885,U013,2023-11-18,Expense,Food,4324.0,Card,LUCKNOW,Coffee
T2155,U042,2023-02-09,Expense,Food,6971.0,Card,delhi,Gym membership
T11289,U071,2024-08-29,Expense,Health,5332.0,Cash,Unknown,Monthly rent payment
T9788,U022,2023-09-14,Expense,Rent,37272.0,Cash,ahmedabad,No notes
T4873,U062,2021-08-25,Expense,Travel,1167.0,Bank Transfer,LUCKNOW,Train ticket
T1550,U029,2024-12-23,Expense,Rent,9244.0,Unknown,Mumbai,Coffee
T5210,U006,2022-10-11,Expense,Rent,5760.0,Card,LUC,No notes
T5510,U093,2023-10-09,Expense,Travel,8875.0,UPI,HYDERABAD,test
T3354,U107,2023-12-15,Expense,Food,4846.0,Card,MUM,Restaurant dinner
T5415,U010,2021-07-22,Expense,Utilities,2758.0,Bank Transfer,PUN,No notes
T8917,U006,2024-11-06,Expense,Education,5977.0,Bank Transfer,Bangalore,Medicine
T11726,U061,2022-09-04,Expense,Utilities,5366.0,Card,CHENNAI,ATM withdrawal
T13360,U045,2022-04-27,Expense,Savings,8981.0,Card,CHE,Electricity bill
T7204,U092,2023-03-18,Expense,Travel,7309.0,Cash,PUNE,ATM withdrawal
T1104,U047,2021-01-08,Expense,Food,6656.0,Cash,PUNE,asdfgh
T2452,U046,2022-08-26,Expense,Travel,3767.0,Bank Transfer,MUMBAI,Electricity bill
